name	index	count_reads	coverage_after	gene
ENST00000373381.9	0.0	0	0.1150853695652174	CSMD2
ENST00000619121.4	0.0	0	0.1150531956521739	CSMD2
ENST00000373388.7	0.0	0	0.1172795555555555	CSMD2
ENST00000370859.8	0.0	0	7.148868888888889	SLC44A5
ENST00000370855.5	0.0	0	6.047057777777778	SLC44A5
ENST00000370360.8	0.27142870068033365	19	69.99996666666667	GLMN
ENST00000367669.8	0.052910146226007454	3	56.6999	COP1
ENST00000308769.12	0.0770531782509699	3	38.93415	COP1
ENST00000303635.12	0.0	0	0.7612362222222222	CAMTA1
ENST00000700415.1	0.0	0	0.74334	CAMTA1
ENST00000476864.2	0.0	0	0.8081441176470588	CAMTA1
ENST00000700417.1	0.0	0	0.8791475	CAMTA1
ENST00000636203.1	0.0	0	23.8524352	KAZN
ENST00000359600.6	0.0	0	2.7910315384615383	ZSWIM5
ENST00000371839.6	0.0	0	1.0456936666666667	AGBL4
ENST00000371838.5	0.0	0	0.69202525	AGBL4
ENST00000371836.1	0.0	0	0.90244	AGBL4
ENST00000493793.2	0.0	0	90.565325	EPS15
ENST00000371730.6	0.0	0	90.565325	EPS15
ENST00000371733.8	0.0	0	90.565325	EPS15
ENST00000706287.1	0.0	0	90.775575	EPS15
ENST00000706288.1	0.0	0	90.849575	EPS15
ENST00000706292.1	0.0	0	98.361325	EPS15
ENST00000443012.1	0.0	0	0.0196375	ENSG00000226883
ENST00000635290.1	0.0	0	0.0232931666666666	ENSG00000231252
ENST00000329654.8	0.0	0	8.954302857142856	PDE4B
ENST00000341517.9	0.0	0	8.907917142857142	PDE4B
ENST00000423207.6	0.0	0	8.908538571428572	PDE4B
ENST00000420587.5	0.0	0	8.968102	GNG12-AS1
ENST00000413628.5	0.0	0	9.355961333333331	GNG12-AS1
ENST00000557284.7	0.0	0	0.0487012857142857	FPGT-TNNI3K
ENST00000370899.7	0.0	0	0.0619834545454545	FPGT-TNNI3K
ENST00000326637.8	0.0	0	0.0487012857142857	TNNI3K
ENST00000328299.4	0.0	0	7.391665	ST6GALNAC3
ENST00000370801.8	0.0	0	45.85784	ZZZ3
ENST00000370798.5	0.0	0	50.17981	ZZZ3
ENST00000370721.5	0.0	0	16.31263959090909	ADGRL2
ENST00000370723.5	0.0	0	16.464024136363637	ADGRL2
ENST00000370725.5	0.0	0	15.748197	ADGRL2
ENST00000370727.5	0.0	0	16.41996818181818	ADGRL2
ENST00000370728.5	0.0	0	16.310951409090908	ADGRL2
ENST00000370730.5	0.0	0	17.041509523809523	ADGRL2
ENST00000370571.7	0.0	0	4.029585	COL24A1
ENST00000645056.1	0.0	0	0.0107999999999999	PKN2-AS1
ENST00000656153.1	0.0	0	0.354386	ARHGAP29-AS1
ENST00000370192.8	0.0	0	2.286337142857143	DPYD
ENST00000648951.1	0.0	0	0.0088495555555555	LINC01709
ENST00000657394.1	0.0	0	0.011378	LINC01709
ENST00000695767.1	0.0	0	3.1028366666666667	PDE4DIP
ENST00000695768.1	0.0	0	35.359649545454545	PDE4DIP
ENST00000706647.1	0.0	0	36.98309	PDE4DIP
ENST00000530472.5	0.0	0	4.9558116666666665	PDE4DIP
