name	index	count_reads	coverage_after	gene
ENST00000373381.9	0.0	0	0.0228507956521739	CSMD2
ENST00000619121.4	0.0	0	0.0228429326086956	CSMD2
ENST00000373388.7	0.0	0	0.0233045311111111	CSMD2
ENST00000370859.8	0.0	0	5.689794444444445	SLC44A5
ENST00000370855.5	0.0	0	5.020427777777778	SLC44A5
ENST00000370360.8	0.2133401602184603	8	37.4988	GLMN
ENST00000431862.1	0.0	0	0.258467	ENSG00000228560
ENST00000367669.8	0.07951012223488642	5	62.885075	COP1
ENST00000308769.12	0.09765996947149354	5	51.19805	COP1
ENST00000303635.12	0.0	0	0.514213	CAMTA1
ENST00000700415.1	0.0	0	0.5417327368421052	CAMTA1
ENST00000476864.2	0.0	0	0.6039154117647059	CAMTA1
ENST00000700417.1	0.0	0	0.642733875	CAMTA1
ENST00000636203.1	0.0	0	26.20882973333333	KAZN
ENST00000359600.6	0.0	0	1.8773527692307688	ZSWIM5
ENST00000371839.6	0.0	0	0.4586137777777778	AGBL4
ENST00000371838.5	0.0	0	0.207317	AGBL4
ENST00000371836.1	0.0	0	0.414634	AGBL4
ENST00000493793.2	0.0	0	106.53005	EPS15
ENST00000371730.6	0.0	0	106.53005	EPS15
ENST00000371733.8	0.0	0	106.53005	EPS15
ENST00000706287.1	0.0	0	106.7216	EPS15
ENST00000706288.1	0.0	0	106.78935	EPS15
ENST00000706292.1	0.0	0	114.3166	EPS15
ENST00000443012.1	0.0	0	0.490937	ENSG00000226883
ENST00000329654.8	0.0	0	11.258456428571428	PDE4B
ENST00000341517.9	0.0	0	11.175970714285716	PDE4B
ENST00000423207.6	0.0	0	11.176470714285715	PDE4B
ENST00000420587.5	0.10316919556472678	1	9.692815714285716	GNG12-AS1
ENST00000413628.5	0.10153784137656882	1	9.848545	GNG12-AS1
ENST00000328299.4	0.0	0	2.138835	ST6GALNAC3
ENST00000370801.8	0.0	0	49.38702	ZZZ3
ENST00000370798.5	0.0	0	53.03645	ZZZ3
ENST00000370721.5	0.0	0	20.476045454545453	ADGRL2
ENST00000370723.5	0.0	0	20.48299090909091	ADGRL2
ENST00000370725.5	0.0	0	19.715252173913044	ADGRL2
ENST00000370727.5	0.0	0	20.6114	ADGRL2
ENST00000370728.5	0.0	0	20.400863636363635	ADGRL2
ENST00000370730.5	0.0	0	21.372333333333334	ADGRL2
ENST00000370571.7	0.0	0	0.4830435	COL24A1
ENST00000645056.1	0.0	0	0.0236	PKN2-AS1
ENST00000370192.8	0.0	0	1.222557	DPYD
ENST00000648951.1	0.0	0	19.238655555555557	LINC01709
ENST00000657394.1	0.0	0	15.1991	LINC01709
ENST00000695767.1	0.0	0	138.8027888888889	PDE4DIP
ENST00000695768.1	0.0	0	138.91710227272728	PDE4DIP
ENST00000706647.1	0.0	0	148.6932880952381	PDE4DIP
ENST00000530472.5	0.0	0	166.42033333333333	PDE4DIP
ENST00000695794.1	0.0	0	138.16193913043475	PDE4DIP
ENST00000524974.5	0.0	0	140.16838666666666	PDE4DIP
ENST00000620605.4	0.0	0	110.31525	PDE4DIP
ENST00000585156.5	0.0	0	138.26749347826086	PDE4DIP
ENST00000650631.1	0.0	0	20.729783333333334	LINC00970
ENST00000715525.1	0.0	0	18.58617142857143	LINC00970
ENST00000715526.1	0.0	0	22.9035	LINC00970
ENST00000485254.3	0.0	0	0.4939933333333333	DNM3
ENST00000627582.3	0.0	0	0.4878485714285714	DNM3
ENST00000355305.9	0.0	0	0.5439363333333334	DNM3
ENST00000367731.5	0.0	0	0.5691566666666666	DNM3
ENST00000520906.5	0.0	0	0.00977325	DNM3
ENST00000367649.8	0.013880741664684034	1	72.04226	RASAL2
ENST00000696605.1	0.013968188103443187	1	71.59124666666666	RASAL2
ENST00000642319.1	0.0	0	68.29548750000001	ACBD6
ENST00000367595.4	0.0	0	170.64100000000002	ACBD6
ENST00000538004.5	0.0	0	250.955	NEK7
ENST00000367385.9	0.0	0	232.632	NEK7
ENST00000367007.5	0.0	0	0.2998962	KCNH1
ENST00000638498.1	0.0	0	0.301512	KCNH1
ENST00000271751.10	0.0	0	0.2832985	KCNH1
ENST00000639952.1	0.0	0	0.28332675	KCNH1
ENST00000640044.1	0.0	0	0.22272025	KCNH1
ENST00000640566.1	0.0	0	0.2078	KCNH1
ENST00000669535.1	0.0	0	0.1599635	LYPLAL1-DT
ENST00000687117.1	0.0	0	0.2659465	LYPLAL1-DT
ENST00000343846.7	0.0	0	0.122832	SUSD4
ENST00000484758.6	0.0	0	0.1238916666666666	SUSD4
ENST00000366878.9	0.0	0	0.1238916666666666	SUSD4
ENST00000681669.1	0.0	0	0.1238916666666666	SUSD4
ENST00000681305.1	0.0	0	0.1238916666666666	SUSD4
ENST00000681285.1	0.0	0	0.125699	SUSD4
ENST00000680429.1	0.0	0	0.1257908333333333	SUSD4
ENST00000366669.9	0.0	0	45.408053333333335	COG2
ENST00000366668.7	0.0	0	45.433013333333335	COG2
ENST00000534989.1	0.0	0	45.41258	COG2
ENST00000602956.5	0.0	0	7.83283125	TSNAX-DISC1
ENST00000439617.8	0.0	0	8.631845	DISC1
ENST00000628350.2	0.0	0	0.84195	DISC1
ENST00000535983.5	0.0	0	4.89619	DISC1
ENST00000366637.8	0.0	0	8.841165	DISC1
ENST00000622252.4	0.0	0	8.633495	DISC1
ENST00000536534.7	0.0	0	0.21449588	PLD5
ENST00000427495.5	0.0	0	0.22499526	PLD5
ENST00000442594.6	0.0	0	0.22499526	PLD5
ENST00000407071.7	0.0	0	5.8292166666666665	KIF26B
ENST00000630181.2	0.037069026233749865	1	26.9767	SMYD3
ENST00000490107.6	0.036842793641670674	1	27.14235	SMYD3
ENST00000419394.2	0.0	0	11.4167	ENSG00000293331
ENST00000648019.1	0.0	0	3.55505	ENSG00000293331
ENST00000690803.1	0.0	0	13.971072857142858	GRHL3
ENST00000337495.9	0.0	0	42.35421538461539	SCMH1
ENST00000372596.5	0.0	0	40.27347142857143	SCMH1
ENST00000372597.5	0.0	0	40.97292307692308	SCMH1
ENST00000695335.1	0.0	0	40.73083571428572	SCMH1
ENST00000695336.1	0.0	0	38.7981	SCMH1
ENST00000606738.3	0.0	0	0.9396172	TRABD2B
ENST00000371847.8	0.0	0	2.278945	SPATA6
ENST00000396199.7	0.0	0	2.2794	SPATA6
ENST00000371843.7	0.0	0	2.32658	SPATA6
ENST00000287727.8	0.0	0	16.211475555555555	ZFYVE9
ENST00000371591.2	0.0	0	14.717165789473684	ZFYVE9
ENST00000357206.6	0.0	0	15.29757411764706	ZFYVE9
ENST00000641611.1	0.0	0	3.932837142857143	ENSG00000260971
ENST00000641155.1	0.0	0	1.997095	ENSG00000260971
ENST00000641177.1	0.0	0	0.9670133333333334	ENSG00000260971
ENST00000641942.1	0.0	0	1.62775	ENSG00000260971
ENST00000642129.1	0.0	0	1.62775	ENSG00000284686
ENST00000641502.1	0.0	0	0.830335	ENSG00000260971
ENST00000641594.1	0.0	0	0.9744975	ENSG00000260971
ENST00000371218.8	0.0	0	10.110616	FGGY
ENST00000303721.12	0.0	0	10.093372	FGGY
ENST00000371212.5	0.0	0	10.099312	FGGY
ENST00000371210.1	0.0	0	10.099312	FGGY
ENST00000371059.7	0.0	0	14.092471764705882	LEPR
ENST00000371060.7	0.0	0	14.65912588235294	LEPR
ENST00000349533.11	0.0	0	13.735038647058824	LEPR
ENST00000344610.12	0.0	0	13.715608029411763	LEPR
ENST00000616738.4	0.0	0	14.665902352941176	LEPR
ENST00000347310.10	0.0	0	0.0165382857142857	IL23R
ENST00000697164.1	0.0	0	0.0444785	IL23R
ENST00000697165.1	0.0	0	0.0533742	IL23R
ENST00000643361.1	0.0	0	0.4154366666666667	ENSG00000285407
ENST00000651989.2	0.0	0	0.0788506736842105	LRRC7
