name	index	count_reads	coverage_after	gene
ENST00000373381.9	0.0	0	0.0017060239130434	CSMD2
ENST00000619121.4	0.0	0	0.0017066869565217	CSMD2
ENST00000373388.7	0.0	0	0.00175142	CSMD2
ENST00000370859.8	0.0	0	7.4654155555555555	SLC44A5
ENST00000370855.5	0.0	0	6.667276666666667	SLC44A5
ENST00000370360.8	0.2891135603020799	11	38.04733333333333	GLMN
ENST00000367669.8	0.025040319609631434	1	39.9355925	COP1
ENST00000308769.12	0.03405883186380827	1	29.36096	COP1
ENST00000303635.12	0.0	0	1.0372374444444443	CAMTA1
ENST00000700415.1	0.0	0	0.9822423157894736	CAMTA1
ENST00000476864.2	0.0	0	1.0889414117647058	CAMTA1
ENST00000700417.1	0.0	0	1.164774625	CAMTA1
ENST00000636203.1	0.0	0	18.332624066666668	KAZN
ENST00000359600.6	0.0	0	2.3985390769230768	ZSWIM5
ENST00000371839.6	0.0	0	2.0397512222222223	AGBL4
ENST00000371838.5	0.0	0	2.25654675	AGBL4
ENST00000371836.1	0.0	0	2.37805	AGBL4
ENST00000493793.2	0.0	0	103.45705	EPS15
ENST00000371730.6	0.0	0	103.45705	EPS15
ENST00000371733.8	0.0	0	103.45705	EPS15
ENST00000706287.1	0.0	0	103.6548	EPS15
ENST00000706288.1	0.0	0	103.7238	EPS15
ENST00000706292.1	0.0	0	110.75455	EPS15
ENST00000443012.1	0.0	0	0.169184	ENSG00000226883
ENST00000635290.1	0.0	0	0.054083	ENSG00000231252
ENST00000634701.1	0.0	0	0.0547426666666666	ENSG00000231252
ENST00000329654.8	0.0	0	32.67760714285714	PDE4B
ENST00000341517.9	0.0	0	32.48901428571428	PDE4B
ENST00000423207.6	0.0	0	32.49087142857143	PDE4B
ENST00000420587.5	0.21553711950250828	2	9.279144142857144	GNG12-AS1
ENST00000413628.5	0.20484961315601571	2	9.763259833333334	GNG12-AS1
ENST00000557284.7	0.0	0	0.8616816428571429	FPGT-TNNI3K
ENST00000370899.7	0.0	0	0.9535720909090908	FPGT-TNNI3K
ENST00000326637.8	0.0	0	0.8892170714285714	TNNI3K
ENST00000328299.4	0.0	0	0.481036	ST6GALNAC3
ENST00000370801.8	0.0	0	30.88017	ZZZ3
ENST00000370798.5	0.0	0	33.15639	ZZZ3
ENST00000370721.5	0.0	0	51.00226309090909	ADGRL2
ENST00000370723.5	0.0	0	50.92581136363636	ADGRL2
ENST00000370725.5	0.0	0	48.88555869565217	ADGRL2
ENST00000370727.5	0.0	0	51.03735	ADGRL2
ENST00000370728.5	0.0	0	50.78740227272727	ADGRL2
ENST00000370730.5	0.0	0	53.13222380952381	ADGRL2
ENST00000370571.7	0.0	0	0.710055	COL24A1
ENST00000645056.1	0.0	0	0.0269333333333333	PKN2-AS1
ENST00000370192.8	0.0	0	4.583794285714286	DPYD
ENST00000695767.1	0.0	0	0.7161076666666666	PDE4DIP
ENST00000695768.1	0.0	0	20.38257348409091	PDE4DIP
ENST00000706647.1	0.0	0	21.307404102380957	PDE4DIP
ENST00000530472.5	0.0	0	1.3890181666666666	PDE4DIP
ENST00000695794.1	0.0	0	19.470881789130438	PDE4DIP
ENST00000524974.5	0.0	0	19.91717494	PDE4DIP
ENST00000620605.4	0.0	0	0.17410725	PDE4DIP
ENST00000585156.5	0.0	0	19.510590484782607	PDE4DIP
ENST00000650631.1	0.0	0	21.64313333333333	LINC00970
ENST00000715525.1	0.0	0	20.438512857142857	LINC00970
ENST00000715526.1	0.0	0	23.912971428571428	LINC00970
ENST00000670085.1	0.0	0	0.24767	ENSG00000231424
ENST00000664920.1	0.0	0	0.610272	ENSG00000231424
ENST00000485254.3	0.0	0	0.494836	DNM3
ENST00000627582.3	0.0	0	0.4519147142857143	DNM3
ENST00000355305.9	0.0	0	0.384319	DNM3
ENST00000367731.5	0.0	0	0.5272338333333333	DNM3
ENST00000367649.8	0.0	0	23.59853333333333	RASAL2
ENST00000696605.1	0.0	0	23.47076	RASAL2
ENST00000642319.1	0.0	0	65.0195125	ACBD6
ENST00000367595.4	0.0	0	173.9915	ACBD6
ENST00000538004.5	0.0	0	128.804	NEK7
ENST00000367385.9	0.0	0	135.827	NEK7
ENST00000367007.5	0.0	0	0.34716	KCNH1
ENST00000638498.1	0.0	0	0.3483426	KCNH1
ENST00000271751.10	0.0	0	0.171344	KCNH1
ENST00000639952.1	0.0	0	0.1713735	KCNH1
ENST00000640044.1	0.0	0	0.2939475	KCNH1
ENST00000640566.1	0.0	0	0.587895	KCNH1
ENST00000669535.1	0.0	0	0.01279705	LYPLAL1-DT
ENST00000687117.1	0.0	0	0.1039095	LYPLAL1-DT
ENST00000652067.1	0.0	0	0.17696	ENSG00000236230
ENST00000343846.7	0.0	0	1.688527	SUSD4
ENST00000484758.6	0.0	0	1.6907253333333334	SUSD4
ENST00000366878.9	0.0	0	1.6905686666666666	SUSD4
ENST00000494793.6	0.0	0	1.4586798333333333	SUSD4
ENST00000681669.1	0.0	0	1.6905686666666666	SUSD4
ENST00000681305.1	0.0	0	1.6905686666666666	SUSD4
ENST00000681285.1	0.0	0	1.6940503333333332	SUSD4
ENST00000680429.1	0.0	0	1.694227	SUSD4
ENST00000344029.6	0.0	0	1.7940656666666666	SUSD4
